"id","provenance.lat","provenance.long","genus","species","year","budburst","leafout","last.obs","yr.end","gdd.start","type"
"BETALL_SH_4_3",45.932675,-74.02507,"Betula","alleghaniensis",2018,103,131,263,365,46,"Common Garden"
"BETALL_SH_4_3",45.932675,-74.02507,"Betula","alleghaniensis",2018,103,131,311,365,46,"Common Garden"
"BETALL_SH_4A_9",45.932675,-74.02507,"Betula","alleghaniensis",2018,103,124,239,365,46,"Common Garden"
"BETALL_SH_4A_9",45.932675,-74.02507,"Betula","alleghaniensis",2018,103,124,311,365,46,"Common Garden"
"BETALL_SH_4B_9",45.932675,-74.02507,"Betula","alleghaniensis",2018,107,131,239,365,46,"Common Garden"
"BETALL_SH_4B_9",45.932675,-74.02507,"Betula","alleghaniensis",2018,107,131,311,365,46,"Common Garden"
"BETALL_SH_5_6",45.932675,-74.02507,"Betula","alleghaniensis",2018,110,131,263,365,46,"Common Garden"
"BETALL_SH_5_6",45.932675,-74.02507,"Betula","alleghaniensis",2018,110,131,311,365,46,"Common Garden"
"BETALL_SH_9_6",45.932675,-74.02507,"Betula","alleghaniensis",2018,114,131,239,365,46,"Common Garden"
"BETALL_SH_9_6",45.932675,-74.02507,"Betula","alleghaniensis",2018,114,131,311,365,46,"Common Garden"
"BETALL_SH_9_9",45.932675,-74.02507,"Betula","alleghaniensis",2018,110,128,239,365,46,"Common Garden"
"BETALL_SH_9_9",45.932675,-74.02507,"Betula","alleghaniensis",2018,110,128,311,365,46,"Common Garden"
"BETALL_WM_8_1",44.112337,-71.230138,"Betula","alleghaniensis",2018,114,138,277,365,46,"Common Garden"
"BETALL_WM_8_9",44.112337,-71.230138,"Betula","alleghaniensis",2018,103,131,239,365,46,"Common Garden"
"BETALL_WM_8_9",44.112337,-71.230138,"Betula","alleghaniensis",2018,103,131,311,365,46,"Common Garden"
"BETALL_WM_8A_5",44.112337,-71.230138,"Betula","alleghaniensis",2018,103,131,256,365,46,"Common Garden"
"BETALL_WM_8A_5",44.112337,-71.230138,"Betula","alleghaniensis",2018,103,131,311,365,46,"Common Garden"
"BETALL_WM_8A_12",44.112337,-71.230138,"Betula","alleghaniensis",2018,110,142,268,365,46,"Common Garden"
"BETALL_WM_8B_5",44.112337,-71.230138,"Betula","alleghaniensis",2018,110,128,268,365,46,"Common Garden"
"BETALL_WM_8B_12",44.112337,-71.230138,"Betula","alleghaniensis",2018,96,138,268,365,46,"Common Garden"
"BETALL_WM_9_9",44.112337,-71.230138,"Betula","alleghaniensis",2018,114,124,235,365,46,"Common Garden"
"BETALL_WM_9_9",44.112337,-71.230138,"Betula","alleghaniensis",2018,114,124,311,365,46,"Common Garden"
"BETALL_WM_9_5",44.112337,-71.230138,"Betula","alleghaniensis",2018,114,131,268,365,46,"Common Garden"
"BETPAP_GR_5_1",44.794942,-71.146683,"Betula","papyrifera",2018,103,184,274,365,46,"Common Garden"
"BETPAP_GR_5_1",44.794942,-71.146683,"Betula","papyrifera",2018,103,184,311,365,46,"Common Garden"
"BETPAP_GR_5A_2",44.794942,-71.146683,"Betula","papyrifera",2018,100,124,263,365,46,"Common Garden"
"BETPAP_GR_5B_2",44.794942,-71.146683,"Betula","papyrifera",2018,103,138,311,365,46,"Common Garden"
"BETPAP_GR_8_12",44.794942,-71.146683,"Betula","papyrifera",2018,110,124,263,365,46,"Common Garden"
"BETPAP_GR_8_3",44.794942,-71.146683,"Betula","papyrifera",2018,103,124,268,365,46,"Common Garden"
"BETPAP_GR_8_6",44.794942,-71.146683,"Betula","papyrifera",2018,110,131,246,365,46,"Common Garden"
"BETPAP_GR_8_6",44.794942,-71.146683,"Betula","papyrifera",2018,110,131,311,365,46,"Common Garden"
"BETPAP_GR_8_5",44.794942,-71.146683,"Betula","papyrifera",2018,96,135,253,365,46,"Common Garden"
"BETPAP_GR_8_5",44.794942,-71.146683,"Betula","papyrifera",2018,96,135,311,365,46,"Common Garden"
"BETPAP_HF_16_3",42.531705,-72.18992,"Betula","papyrifera",2018,110,124,270,365,46,"Common Garden"
"BETPAP_HF_16_12",42.531705,-72.18992,"Betula","papyrifera",2018,110,124,274,365,46,"Common Garden"
"BETPAP_HF_16_5",42.531705,-72.18992,"Betula","papyrifera",2018,107,124,268,365,46,"Common Garden"
"BETPAP_HF_16_2",42.531705,-72.18992,"Betula","papyrifera",2018,103,124,263,365,46,"Common Garden"
"BETPAP_HF_16A_6",42.531705,-72.18992,"Betula","papyrifera",2018,100,124,274,365,46,"Common Garden"
"BETPAP_HF_16B_6",42.531705,-72.18992,"Betula","papyrifera",2018,103,124,274,365,46,"Common Garden"
"BETPAP_HF_16B_6",42.531705,-72.18992,"Betula","papyrifera",2018,103,124,311,365,46,"Common Garden"
"BETPAP_SH_1A_1",45.932675,-74.02507,"Betula","papyrifera",2018,103,128,263,365,46,"Common Garden"
"BETPAP_SH_1A_1",45.932675,-74.02507,"Betula","papyrifera",2018,103,128,311,365,46,"Common Garden"
"BETPAP_SH_1B_1",45.932675,-74.02507,"Betula","papyrifera",2018,107,124,263,365,46,"Common Garden"
"BETPOP_GR_3_6",44.794942,-71.146683,"Betula","populifolia",2018,103,124,268,365,46,"Common Garden"
"BETPOP_GR_5_1",44.794942,-71.146683,"Betula","populifolia",2018,114,124,239,365,46,"Common Garden"
"BETPOP_GR_5_1",44.794942,-71.146683,"Betula","populifolia",2018,114,124,260,365,46,"Common Garden"
"BETPOP_GR_5_1",44.794942,-71.146683,"Betula","populifolia",2018,114,124,311,365,46,"Common Garden"
"BETPOP_GR_5_6",44.794942,-71.146683,"Betula","populifolia",2018,110,124,268,365,46,"Common Garden"
"BETPOP_GR_5_6",44.794942,-71.146683,"Betula","populifolia",2018,110,124,311,365,46,"Common Garden"
"BETPOP_GR_5A_12",44.794942,-71.146683,"Betula","populifolia",2018,110,124,268,365,46,"Common Garden"
"BETPOP_GR_5A_12",44.794942,-71.146683,"Betula","populifolia",2018,110,124,311,365,46,"Common Garden"
"BETPOP_GR_5A_3",44.794942,-71.146683,"Betula","populifolia",2018,103,124,263,365,46,"Common Garden"
"BETPOP_GR_5A_3",44.794942,-71.146683,"Betula","populifolia",2018,103,124,311,365,46,"Common Garden"
"BETPOP_GR_5B_3",44.794942,-71.146683,"Betula","populifolia",2018,114,124,260,365,46,"Common Garden"
"BETPOP_GR_5B_12",44.794942,-71.146683,"Betula","populifolia",2018,110,124,268,365,46,"Common Garden"
"BETPOP_GR_5B_12",44.794942,-71.146683,"Betula","populifolia",2018,110,124,311,365,46,"Common Garden"
"BETPOP_GR_5C_12",44.794942,-71.146683,"Betula","populifolia",2018,114,124,253,365,46,"Common Garden"
"BETPOP_GR_5C_12",44.794942,-71.146683,"Betula","populifolia",2018,114,124,311,365,46,"Common Garden"
"BETPOP_HF_1_3",42.531705,-72.18992,"Betula","populifolia",2018,114,124,270,365,46,"Common Garden"
"BETPOP_HF_1_2",42.531705,-72.18992,"Betula","populifolia",2018,107,124,268,365,46,"Common Garden"
"BETPOP_HF_3_1",42.531705,-72.18992,"Betula","populifolia",2018,114,124,260,365,46,"Common Garden"
"BETPOP_HF_3A_6",42.531705,-72.18992,"Betula","populifolia",2018,107,124,263,365,46,"Common Garden"
"BETPOP_HF_3B_6",42.531705,-72.18992,"Betula","populifolia",2018,110,124,263,365,46,"Common Garden"
"BETPOP_HF_4_9",42.531705,-72.18992,"Betula","populifolia",2018,114,124,263,365,46,"Common Garden"
"BETPOP_HF_5_6",42.531705,-72.18992,"Betula","populifolia",2018,110,124,270,365,46,"Common Garden"
"BETPOP_HF_5_2",42.531705,-72.18992,"Betula","populifolia",2018,103,124,263,365,46,"Common Garden"
"BETPOP_WM_7_2",44.112337,-71.230138,"Betula","populifolia",2018,110,124,274,365,46,"Common Garden"
"BETPOP_WM_7_3",44.112337,-71.230138,"Betula","populifolia",2018,110,124,268,365,46,"Common Garden"
"BETPOP_WM_7_6",44.112337,-71.230138,"Betula","populifolia",2018,110,124,268,365,46,"Common Garden"
"BETPOP_WM_7_1",44.112337,-71.230138,"Betula","populifolia",2018,103,124,268,365,46,"Common Garden"
"BETPOP_WM_7_9",44.112337,-71.230138,"Betula","populifolia",2018,103,124,268,365,46,"Common Garden"
"BETPOP_WM_7_15",44.112337,-71.230138,"Betula","populifolia",2018,103,124,268,365,46,"Common Garden"
"BETPOP_WM_8_15",44.112337,-71.230138,"Betula","populifolia",2018,103,124,268,365,46,"Common Garden"
"BETPOP_WM_9_15",44.112337,-71.230138,"Betula","populifolia",2018,103,124,263,365,46,"Common Garden"
"BETPOPX_X_NA_3",NA,NA,"Betula","populifolia",2018,114,124,NA,365,46,"Common Garden"
"DIELON_GR_5B_7",44.794942,-71.146683,"Diervilla","lonicera",2018,107,122,NA,365,46,"Common Garden"
"DIELON_GR_5C_7",44.794942,-71.146683,"Diervilla","lonicera",2018,107,124,268,365,46,"Common Garden"
"DIELON_GR_8_13",44.794942,-71.146683,"Diervilla","lonicera",2018,103,124,NA,365,46,"Common Garden"
"DIELON_HF_1B_7",42.531705,-72.18992,"Diervilla","lonicera",2018,93,122,268,365,46,"Common Garden"
"DIELON_HF_2_7",42.531705,-72.18992,"Diervilla","lonicera",2018,110,128,NA,365,46,"Common Garden"
"DIELON_HF_2A_13",42.531705,-72.18992,"Diervilla","lonicera",2018,103,142,NA,365,46,"Common Garden"
"DIELON_HF_2C_13",42.531705,-72.18992,"Diervilla","lonicera",2018,103,135,NA,365,46,"Common Garden"
"DIELON_HF_3_7",42.531705,-72.18992,"Diervilla","lonicera",2018,110,122,NA,365,46,"Common Garden"
"DIELON_HF_4_7",42.531705,-72.18992,"Diervilla","lonicera",2018,100,124,NA,365,46,"Common Garden"
"DIELON_SH_2A_13",45.932675,-74.02507,"Diervilla","lonicera",2018,110,124,NA,365,46,"Common Garden"
"DIELON_SH_2B_13",45.932675,-74.02507,"Diervilla","lonicera",2018,93,122,NA,365,46,"Common Garden"
"DIELON_SH_4_7",45.932675,-74.02507,"Diervilla","lonicera",2018,107,124,NA,365,46,"Common Garden"
"DIELON_SH_4_10",45.932675,-74.02507,"Diervilla","lonicera",2018,110,135,311,365,46,"Common Garden"
"DIELON_WM_NA_7",44.112337,-71.230138,"Diervilla","lonicera",2018,110,124,NA,365,46,"Common Garden"
"DIELON_WM_1A_13",44.112337,-71.230138,"Diervilla","lonicera",2018,86,122,NA,365,46,"Common Garden"
"DIELON_WM_1B_13",44.112337,-71.230138,"Diervilla","lonicera",2018,103,124,NA,365,46,"Common Garden"
"DIELON_WM_1C_13",44.112337,-71.230138,"Diervilla","lonicera",2018,110,124,NA,365,46,"Common Garden"
"MYRGAL_GR_8A_4",44.794942,-71.146683,"Myrica","gale",2018,116,131,NA,365,46,"Common Garden"
"MYRGAL_GR_8B_4",44.794942,-71.146683,"Myrica","gale",2018,116,131,NA,365,46,"Common Garden"
"MYRGAL_GR_8C_4",44.794942,-71.146683,"Myrica","gale",2018,114,124,NA,365,46,"Common Garden"
"MYRGAL_GR_8D_4",44.794942,-71.146683,"Myrica","gale",2018,114,128,311,365,46,"Common Garden"
"MYRGAL_SH_1_8",45.932675,-74.02507,"Myrica","gale",2018,114,124,NA,365,46,"Common Garden"
"MYRGAL_SH_1A_4",45.932675,-74.02507,"Myrica","gale",2018,114,124,NA,365,46,"Common Garden"
"MYRGAL_SH_2_8",45.932675,-74.02507,"Myrica","gale",2018,116,124,NA,365,46,"Common Garden"
"MYRGAL_SH_2A_4",45.932675,-74.02507,"Myrica","gale",2018,114,124,NA,365,46,"Common Garden"
"MYRGAL_SH_2B_4",45.932675,-74.02507,"Myrica","gale",2018,116,124,NA,365,46,"Common Garden"
"MYRGAL_WM_6A_8",44.112337,-71.230138,"Myrica","gale",2018,114,124,NA,365,46,"Common Garden"
"MYRGAL_WM_6A_11",44.112337,-71.230138,"Myrica","gale",2018,114,124,NA,365,46,"Common Garden"
"MYRGAL_WM_6A_4",44.112337,-71.230138,"Myrica","gale",2018,114,131,NA,365,46,"Common Garden"
"MYRGAL_WM_6B_4",44.112337,-71.230138,"Myrica","gale",2018,114,124,NA,365,46,"Common Garden"
"MYRGAL_WM_6B_8",44.112337,-71.230138,"Myrica","gale",2018,110,124,NA,365,46,"Common Garden"
"MYRGAL_WM_6B_11",44.112337,-71.230138,"Myrica","gale",2018,103,124,NA,365,46,"Common Garden"
"QUERUB_HF_9_5",42.531705,-72.18992,"Quercus","rubra",2018,103,124,NA,365,46,"Common Garden"
"QUERUB_HF_99_5",42.531705,-72.18992,"Quercus","rubra",2018,114,131,NA,365,46,"Common Garden"
"QUERUB_WM_9_9",44.112337,-71.230138,"Quercus","rubra",2018,116,138,232,365,46,"Common Garden"
"SAMRAC_GR_2_7",44.794942,-71.146683,"Sambucus","racemosa",2018,82,122,NA,365,46,"Common Garden"
"SAMRAC_GR_4_10",44.794942,-71.146683,"Sambucus","racemosa",2018,64,124,NA,365,46,"Common Garden"
"SAMRAC_GR_7_10",44.794942,-71.146683,"Sambucus","racemosa",2018,58,131,NA,365,46,"Common Garden"
"SAMRAC_GR_7A_7",44.794942,-71.146683,"Sambucus","racemosa",2018,96,122,NA,365,46,"Common Garden"
"SAMRAC_GR_7B_7",44.794942,-71.146683,"Sambucus","racemosa",2018,110,124,311,365,46,"Common Garden"
"SAMRAC_GR_8_13",44.794942,-71.146683,"Sambucus","racemosa",2018,58,122,NA,365,46,"Common Garden"
"SAMRAC_GR_9_7",44.794942,-71.146683,"Sambucus","racemosa",2018,58,124,NA,365,46,"Common Garden"
"SAMRAC_HF_A_10",42.531705,-72.18992,"Sambucus","racemosa",2018,58,124,NA,365,46,"Common Garden"
"SAMRAC_HF_A_13",42.531705,-72.18992,"Sambucus","racemosa",2018,58,124,NA,365,46,"Common Garden"
"SAMRAC_HF_B_10",42.531705,-72.18992,"Sambucus","racemosa",2018,58,124,NA,365,46,"Common Garden"
"SAMRAC_HF_B_13",42.531705,-72.18992,"Sambucus","racemosa",2018,58,124,277,365,46,"Common Garden"
"SAMRAC_HF_C_13",42.531705,-72.18992,"Sambucus","racemosa",2018,86,124,NA,365,46,"Common Garden"
"SAMRAC_HF_D_13",42.531705,-72.18992,"Sambucus","racemosa",2018,86,124,NA,365,46,"Common Garden"
"SORAME_GR_9A_7",44.794942,-71.146683,"Sorbus","americana",2018,96,131,297,365,46,"Common Garden"
"SORAME_GR_9B_7",44.794942,-71.146683,"Sorbus","americana",2018,103,131,311,365,46,"Common Garden"
"SORAME_GR_9B_10",44.794942,-71.146683,"Sorbus","americana",2018,103,131,225,365,46,"Common Garden"
"SORAME_GR_9B_10",44.794942,-71.146683,"Sorbus","americana",2018,103,131,288,365,46,"Common Garden"
"SORAME_GR_9C_7",44.794942,-71.146683,"Sorbus","americana",2018,103,135,304,365,46,"Common Garden"
"SORAME_SH_1A_13",45.932675,-74.02507,"Sorbus","americana",2018,110,131,297,365,46,"Common Garden"
"SORAME_SH_1B_13",45.932675,-74.02507,"Sorbus","americana",2018,110,131,297,365,46,"Common Garden"
"SORAME_SH_3_7",45.932675,-74.02507,"Sorbus","americana",2018,110,131,288,365,46,"Common Garden"
"SORAME_SH_3A_10",45.932675,-74.02507,"Sorbus","americana",2018,114,138,221,365,46,"Common Garden"
"SORAME_SH_3B_10",45.932675,-74.02507,"Sorbus","americana",2018,124,131,NA,365,46,"Common Garden"
"SPIALB_GR_12_4",44.794942,-71.146683,"Spiraea","alba",2018,89,122,NA,365,46,"Common Garden"
"SPIALB_GR_12A_8",44.794942,-71.146683,"Spiraea","alba",2018,89,122,NA,365,46,"Common Garden"
"SPIALB_GR_12B_8",44.794942,-71.146683,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_GR_3_8",44.794942,-71.146683,"Spiraea","alba",2018,96,122,NA,365,46,"Common Garden"
"SPIALB_GR_3_4",44.794942,-71.146683,"Spiraea","alba",2018,93,124,311,365,46,"Common Garden"
"SPIALB_GR_5_8",44.794942,-71.146683,"Spiraea","alba",2018,96,124,NA,365,46,"Common Garden"
"SPIALB_GR_7_4",44.794942,-71.146683,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_GR_9_8",44.794942,-71.146683,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_HF_1_4",42.531705,-72.18992,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_HF_10_11",42.531705,-72.18992,"Spiraea","alba",2018,96,124,311,365,46,"Common Garden"
"SPIALB_HF_2_8",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_HF_3_8",42.531705,-72.18992,"Spiraea","alba",2018,96,122,NA,365,46,"Common Garden"
"SPIALB_HF_4A_4",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_HF_4A_11",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_HF_4B_11",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_HF_8_4",42.531705,-72.18992,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_SH_1_4",45.932675,-74.02507,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_SH_4A_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_SH_4B_4",45.932675,-74.02507,"Spiraea","alba",2018,89,124,NA,365,46,"Common Garden"
"SPIALB_SH_7_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_SH_7A_8",45.932675,-74.02507,"Spiraea","alba",2018,96,122,NA,365,46,"Common Garden"
"SPIALB_SH_7B_8",45.932675,-74.02507,"Spiraea","alba",2018,89,122,NA,365,46,"Common Garden"
"SPIALB_SH_8_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_SH_9A_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_SH_9B_4",45.932675,-74.02507,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_WM_2A_4",44.112337,-71.230138,"Spiraea","alba",2018,96,124,NA,365,46,"Common Garden"
"SPIALB_WM_2B_4",44.112337,-71.230138,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_WM_4A_11",44.112337,-71.230138,"Spiraea","alba",2018,93,122,311,365,46,"Common Garden"
"SPIALB_WM_4B_11",44.112337,-71.230138,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_WM_4C_11",44.112337,-71.230138,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_WM_5_11",44.112337,-71.230138,"Spiraea","alba",2018,110,124,NA,365,46,"Common Garden"
"SPIALB_WM_7A_8",44.112337,-71.230138,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_WM_7A_4",44.112337,-71.230138,"Spiraea","alba",2018,93,124,NA,365,46,"Common Garden"
"SPIALB_WM_7B_4",44.112337,-71.230138,"Spiraea","alba",2018,93,122,NA,365,46,"Common Garden"
"SPIALB_WM_7B_8",44.112337,-71.230138,"Spiraea","alba",2018,93,128,NA,365,46,"Common Garden"
"SPITOM_GR_1_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,103,124,311,365,46,"Common Garden"
"SPITOM_GR_1A_11",44.794942,-71.146683,"Spiraea","tomentosa",2018,100,124,311,365,46,"Common Garden"
"SPITOM_GR_1A_11",44.794942,-71.146683,"Spiraea","tomentosa",2018,100,124,311,365,46,"Common Garden"
"SPITOM_GR_1B_11",44.794942,-71.146683,"Spiraea","tomentosa",2018,100,124,311,365,46,"Common Garden"
"SPITOM_GR_2B_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,96,131,NA,365,46,"Common Garden"
"SPITOM_GR_2C_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden"
"SPITOM_GR_2D_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,93,131,NA,365,46,"Common Garden"
"SPITOM_GR_2E_8",44.794942,-71.146683,"Spiraea","tomentosa",2018,93,131,NA,365,46,"Common Garden"
"SPITOM_HF_13_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,103,124,NA,365,46,"Common Garden"
"SPITOM_HF_4_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,93,124,311,365,46,"Common Garden"
"SPITOM_HF_5_11",42.531705,-72.18992,"Spiraea","tomentosa",2018,114,142,311,365,46,"Common Garden"
"SPITOM_HF_6B_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,100,124,NA,365,46,"Common Garden"
"SPITOM_HF_9A_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,100,122,NA,365,46,"Common Garden"
"SPITOM_HF_9B_8",42.531705,-72.18992,"Spiraea","tomentosa",2018,96,124,311,365,46,"Common Garden"
"SPITOM_SH_9_4",45.932675,-74.02507,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden"
"SPITOM_SH_99_4",45.932675,-74.02507,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden"
"SPITOM_SH_99B_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,103,124,NA,365,46,"Common Garden"
"SPITOM_SH_99C_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,103,124,NA,365,46,"Common Garden"
"SPITOM_SH_99D_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,107,124,NA,365,46,"Common Garden"
"SPITOM_SH_99E_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,103,124,NA,365,46,"Common Garden"
"SPITOM_SH_99F_11",45.932675,-74.02507,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden"
"SPITOM_WM_4A_8",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden"
"SPITOM_WM_4B_8",44.112337,-71.230138,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden"
"SPITOM_WM_5_8",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden"
"SPITOM_WM_5A_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden"
"SPITOM_WM_5B_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,NA,365,46,"Common Garden"
"SPITOM_WM_5C_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden"
"SPITOM_WM_5D_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,93,124,311,365,46,"Common Garden"
"SPITOM_WM_5E_4",44.112337,-71.230138,"Spiraea","tomentosa",2018,96,124,NA,365,46,"Common Garden"
"VACMYR_WM_5_13",44.112337,-71.230138,"Vaccinium","myrtilloides",2018,114,131,274,365,46,"Common Garden"
"VACMYR_WM_5_13",44.112337,-71.230138,"Vaccinium","myrtilloides",2018,114,131,277,365,46,"Common Garden"
"VACMYR_WM_5_13",44.112337,-71.230138,"Vaccinium","myrtilloides",2018,114,131,281,365,46,"Common Garden"
"VIBCAS_GR_10_11",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,122,311,365,46,"Common Garden"
"VIBCAS_GR_10_4",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden"
"VIBCAS_GR_12A_4",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden"
"VIBCAS_GR_12A_8",44.794942,-71.146683,"Viburnum","cassinoides",2018,96,124,NA,365,46,"Common Garden"
"VIBCAS_GR_12B_8",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,122,NA,365,46,"Common Garden"
"VIBCAS_GR_12B_4",44.794942,-71.146683,"Viburnum","cassinoides",2018,100,124,NA,365,46,"Common Garden"
"VIBCAS_GR_5_8",44.794942,-71.146683,"Viburnum","cassinoides",2018,110,128,NA,365,46,"Common Garden"
"VIBCAS_GR_9_4",44.794942,-71.146683,"Viburnum","cassinoides",2018,103,122,NA,365,46,"Common Garden"
"VIBCAS_SH_1_4",45.932675,-74.02507,"Viburnum","cassinoides",2018,100,122,311,365,46,"Common Garden"
"VIBCAS_SH_1A_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,103,122,NA,365,46,"Common Garden"
"VIBCAS_SH_1B_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,96,128,311,365,46,"Common Garden"
"VIBCAS_SH_5_4",45.932675,-74.02507,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden"
"VIBCAS_SH_5A_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,110,124,311,365,46,"Common Garden"
"VIBCAS_SH_5B_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden"
"VIBCAS_SH_5C_8",45.932675,-74.02507,"Viburnum","cassinoides",2018,96,124,311,365,46,"Common Garden"
"VIBCAS_SH_9_11",45.932675,-74.02507,"Viburnum","cassinoides",2018,96,124,NA,365,46,"Common Garden"
"VIBCAS_WM_10_11",44.112337,-71.230138,"Viburnum","cassinoides",2018,96,122,NA,365,46,"Common Garden"
"VIBCAS_WM_4_8",44.112337,-71.230138,"Viburnum","cassinoides",2018,114,124,311,365,46,"Common Garden"
"VIBCAS_WM_4_4",44.112337,-71.230138,"Viburnum","cassinoides",2018,103,124,NA,365,46,"Common Garden"
"VIBCAS_WM_4_11",44.112337,-71.230138,"Viburnum","cassinoides",2018,96,124,311,365,46,"Common Garden"
"VIBCAS_WM_9A_11",44.112337,-71.230138,"Viburnum","cassinoides",2018,110,124,NA,365,46,"Common Garden"
"VIBCAS_WM_9A_8",44.112337,-71.230138,"Viburnum","cassinoides",2018,96,124,NA,365,46,"Common Garden"
"VIBCAS_WM_9B_11",44.112337,-71.230138,"Viburnum","cassinoides",2018,110,124,NA,365,46,"Common Garden"
"VIBCAS_WM_9B_8",44.112337,-71.230138,"Viburnum","cassinoides",2018,93,124,NA,365,46,"Common Garden"
"ACEPEN_HF_12_12",42.531705,-72.18992,"Acer","pensylvanicum",2019,97,123,311,365,46,"Common Garden"
"ACEPEN_WM_5_5",44.112337,-71.230138,"Acer","pensylvanicum",2019,97,123,311,365,46,"Common Garden"
"ACESPI_GR_4_10",44.794942,-71.146683,"Acer","spicatum",2019,107,129,304,365,46,"Common Garden"
"ACESPI_GR_4_7",44.794942,-71.146683,"Acer","spicatum",2019,100,112,304,365,46,"Common Garden"
"ALNINC_GR_1_3",44.794942,-71.146683,"Alnus","incana",2019,100,119,274,365,46,"Common Garden"
"ALNINC_GR_1_5",44.794942,-71.146683,"Alnus","incana",2019,97,119,268,365,46,"Common Garden"
"ALNINC_GR_11_1",44.794942,-71.146683,"Alnus","incana",2019,97,115,274,365,46,"Common Garden"
"ALNINC_GR_11_15",44.794942,-71.146683,"Alnus","incana",2019,93,119,268,365,46,"Common Garden"
"ALNINC_GR_11A_3",44.794942,-71.146683,"Alnus","incana",2019,97,112,274,365,46,"Common Garden"
"ALNINC_GR_11B_3",44.794942,-71.146683,"Alnus","incana",2019,97,119,274,365,46,"Common Garden"
"ALNINC_GR_8_16",44.794942,-71.146683,"Alnus","incana",2019,97,127,246,365,46,"Common Garden"
"ALNINC_GR_8_3",44.794942,-71.146683,"Alnus","incana",2019,97,119,274,365,46,"Common Garden"
"ALNINC_GR_8A_5",44.794942,-71.146683,"Alnus","incana",2019,107,129,263,365,46,"Common Garden"
"ALNINC_GR_8B_5",44.794942,-71.146683,"Alnus","incana",2019,97,119,268,365,46,"Common Garden"
"ALNINC_HF_1_1",42.531705,-72.18992,"Alnus","incana",2019,107,119,260,365,46,"Common Garden"
