"species","gdd","urban","method"
11,295.341826974929,1,1
11,369.357824031218,0,1
11,470.223086855852,0,0
11,293.386951349068,1,1
11,413.091577157173,0,0
11,431.078849591022,0,0
11,435.314649729723,0,0
11,310.626173353556,0,1
11,359.007096176223,0,1
11,457.150499929328,0,0
11,344.222917356788,0,1
11,446.956510350897,0,0
11,334.394744765042,1,0
11,337.736387788783,1,0
11,310.994657499662,1,1
11,342.969690780905,1,0
11,384.421518922184,1,0
11,360.627629611202,0,1
11,287.92496222308,1,1
11,315.216590286809,0,1
11,376.270510255853,1,0
11,356.670273444936,0,1
11,375.998387314327,1,0
11,291.864752059532,1,1
11,382.974499955291,0,1
11,358.868522606696,0,1
11,419.600143302091,0,0
11,338.430426310614,0,1
11,289.662782205503,1,1
11,279.721786911905,1,1
11,323.984455959311,1,1
11,401.832710145397,1,0
11,320.780696807083,1,1
11,404.891046142513,0,0
11,287.985829775059,1,1
11,422.010676438235,0,0
11,281.787150431424,1,1
11,345.455095665976,0,1
11,407.785980458907,0,0
11,263.077706054356,1,1
11,362.432386861341,0,1
11,276.190156385496,1,1
11,394.129425350386,1,0
11,385.149458720548,1,0
11,362.086023317891,0,1
11,244.09635408084,1,1
11,391.019969590586,1,0
11,317.992614734601,0,1
11,391.537926136788,1,0
11,418.594778452418,0,0
11,351.867134533908,0,1
12,233.483249022386,0,1
12,289.644055088462,0,1
12,279.419789209901,0,1
12,431.088519567989,0,0
12,293.501189418518,0,1
12,233.106397616106,1,1
12,273.112136260927,0,1
12,269.872655345953,0,1
12,245.303029060544,0,1
12,294.382267234142,0,1
12,258.615378962249,1,1
12,230.109071783301,1,1
12,400.33913366202,0,0
12,215.945803493155,1,1
12,376.055508496864,0,0
12,404.396887051278,1,0
12,351.554357246176,1,0
12,237.727591713182,1,1
12,376.960542695009,1,0
12,258.043943980184,0,1
12,391.006160627512,1,0
12,435.38034474271,0,0
12,211.582048167499,1,1
12,359.443104348676,0,0
12,401.46642670501,0,0
12,354.534719538048,1,0
12,247.138257909727,1,1
12,392.252700712621,1,0
12,432.016261927881,0,0
12,403.05027525379,0,0
12,220.977540506558,1,1
12,379.002199301406,1,0
12,403.693782949199,0,0
12,207.548089335582,1,1
12,371.571165115612,1,0
12,220.393937646838,1,1
12,231.247698494988,1,1
12,286.46275540558,0,1
12,207.525785189307,1,1
12,413.356260778234,0,0
12,429.608973825386,0,0
12,431.552727722994,0,0
12,450.594960042337,0,0
12,375.717404914918,1,0
12,262.207664871962,0,1
12,283.420699434441,0,1
12,247.048383439193,1,1
12,446.802108522741,0,0
12,462.762713477577,0,0
12,262.406261021226,1,1
12,271.857485194454,0,1
12,250.697802507706,0,1
12,403.271458075621,1,0
12,302.988131230159,0,1
12,420.509336005463,0,0
12,237.414939843814,1,1
12,244.157676323781,1,1
12,417.005249538684,0,0
12,261.038887481933,0,1
12,245.830737841149,1,1
12,278.599425219173,0,1
12,427.439069932928,0,0
12,374.787036063663,0,0
12,415.933398336429,0,0
12,393.218094605312,0,0
12,232.00522579049,0,1
12,226.929305085548,1,1
12,372.297301552055,0,0
12,232.789705485094,1,1
12,354.554961745766,1,0
12,420.460072138114,0,0
12,433.223170009647,0,0
12,347.763096785304,1,0
12,399.568308116435,0,0
12,368.553143557574,1,0
12,390.57113998735,1,0
12,397.035135030175,0,0
12,353.64719729117,1,0
12,216.966586371576,1,1
12,361.359792950901,1,0
12,414.777577782146,0,0
12,299.383555598926,0,1
12,394.761129600875,0,0
12,379.263695600436,1,0
12,276.257982021745,0,1
12,225.048961642961,0,1
12,287.409794983298,0,1
12,276.772406918987,0,1
12,424.278821208632,0,0
12,379.869336026358,0,0
12,280.611319774933,0,1
12,290.202547155493,0,1
12,206.184348794162,1,1
12,445.610610068008,0,0
12,284.368435652069,0,1
12,261.496391153469,0,1
12,239.52388369706,0,1
12,401.394326530856,0,0
12,197.669907902025,1,1
12,251.663877839629,0,1
12,438.745322769851,0,0
12,371.869566858367,1,0
12,285.563967023488,0,1
12,350.137115309775,1,0
12,380.473155044579,0,0
12,379.665732294498,0,0
12,251.238395414313,0,1
12,249.310594654462,1,1
12,439.558421153337,0,0
12,275.142314091912,0,1
12,420.51685578347,0,0
12,397.846574531974,0,0
12,312.181845401789,0,1
12,270.369021402807,0,1
12,231.821411768775,0,1
12,297.249196846997,0,1
12,300.347495797767,0,1
12,214.081055385345,1,1
12,397.730334010054,1,0
12,361.738110511883,1,0
12,413.347356348241,0,0
12,304.31655402411,0,1
12,277.296194998921,0,1
12,367.076906809444,1,0
12,357.13751626859,1,0
12,384.676613234688,0,0
12,342.265366092303,1,0
12,277.933591253256,0,1
12,366.719373346581,1,0
12,280.653156289738,0,1
12,257.040175318296,1,1
12,240.990624042949,1,1
12,415.240761079172,1,0
12,261.584259909282,0,1
12,386.427489171925,1,0
12,232.112147943173,1,1
12,366.634043354878,1,0
12,430.796982082071,0,0
12,281.882797749828,0,1
12,248.108996380838,1,1
12,372.65939919244,1,0
12,258.489709035567,0,1
12,257.956420456727,1,1
12,381.393322360274,1,0
12,461.198745437415,0,0
12,366.059065913233,1,0
12,246.314866710335,1,1
12,254.403763242515,1,1
12,284.703994830297,0,1
12,420.918136231353,0,0
12,316.47972230077,0,1
12,239.579405096605,1,1
12,295.668136760864,0,1
12,199.020899890343,1,1
12,371.140851750709,1,0
12,386.842126525025,0,0
12,320.583123279572,0,1
12,286.925783713608,0,1
12,214.1695376002,1,1
12,261.199395650674,0,1
12,375.939215762455,1,0
12,267.809052990521,0,1
12,394.103099794139,0,0
12,439.902707781553,0,0
12,405.337234864465,1,0
12,252.608378886664,1,1
12,381.581543080627,1,0
12,410.855046258082,0,0
12,380.392374282519,1,0
12,434.264833239486,0,0
12,396.279392033566,1,0
12,367.879011639427,1,0
12,354.737665963878,1,0
12,395.579706307074,1,0
12,415.842337691733,0,0
12,247.053960970975,1,1
12,243.080591400785,0,1
12,283.912619742426,0,1
12,274.047312748696,0,1
12,362.599661041963,1,0
12,395.289367562826,1,0
12,250.737957017388,1,1
12,208.100480037827,1,1
12,231.433334641085,0,1
12,302.716398950613,0,1
12,425.565030213848,0,0
12,404.357575632651,1,0
12,413.523571966573,1,0
12,267.008173495008,0,1
12,272.117697372839,0,1
12,358.156840797038,1,0
12,226.177484813762,1,1
12,412.274845450897,0,0
12,241.009627210529,0,1
12,421.587178703576,0,0
12,418.300060645804,0,0
12,420.946907839567,0,0
12,285.84595695241,0,1
12,375.0679585637,1,0
12,254.592618741667,0,1
13,365.939996821435,1,0
13,314.53345650267,0,1
13,379.423754817627,1,0
13,212.418968083259,1,1
13,361.269945251129,1,0
13,389.85510264659,0,0
13,405.973893277855,0,0
13,262.174168791126,0,1
13,379.643030564616,1,0
13,366.415148638814,1,0
13,262.105117860375,1,1
13,273.914854034073,0,1
13,378.776094891403,0,0
13,259.4480071008,1,1
13,387.109809736742,0,0
13,295.534042484111,1,1
13,274.427942076578,0,1
13,240.716741739411,1,1
13,279.861023055941,0,1
13,281.836639645282,0,1
13,258.485286736038,0,1
13,258.868423727696,1,1
13,268.289391957339,1,1
13,332.759563451163,1,0
13,409.113810888161,0,0
13,229.712211041016,1,1
13,366.808477888713,0,0
13,389.851948026617,0,0
13,224.185083632759,1,1
13,282.017881768921,0,1
13,408.687312045957,0,0
13,390.982332528204,1,0
13,258.92554949168,1,1
13,365.95146122027,0,0
13,427.080864335965,0,0
13,271.511860244618,0,1
13,421.30016511972,0,0
13,428.740272383302,0,0
13,332.196817969544,1,0
13,255.787228730447,0,1
13,368.332350793401,1,0
13,355.353988508966,0,0
13,267.733447964998,1,1
13,373.276461812555,1,0
13,273.059240611371,0,1
13,306.0299680204,0,1
13,343.5202767811,1,0
13,281.84987332619,0,1
13,230.333432600843,1,1
13,393.190275819235,0,0
13,348.033480999429,1,0
13,371.444385631773,1,0
13,363.609348929961,1,0
13,234.828787847937,1,1
13,408.07488632436,0,0
13,270.418705502768,0,1
13,286.34274152005,0,1
13,276.106706228318,0,1
13,375.803760310822,0,0
13,266.845958147765,0,1
13,290.516750189135,0,1
13,396.671465336825,0,0
13,291.318208514386,0,1
13,244.094064284132,0,1
13,286.210949030436,0,1
13,252.031147921071,0,1
13,358.623208660383,0,0
13,320.026270746137,0,1
13,370.575220152742,1,0
13,243.548425172045,1,1
13,254.59598729018,0,1
13,274.469367613055,0,1
13,391.303453766139,0,0
13,394.273125286007,0,0
13,300.539832285836,0,1
13,391.680631539141,0,0
13,285.49888689532,0,1
13,384.409067628207,0,0
13,354.199666834983,1,0
13,398.667889719487,0,0
13,274.790214657274,0,1
13,284.013946996711,0,1
13,301.769208405262,1,0
13,265.19492397061,1,1
13,258.916392244486,0,1
13,240.423917680995,1,1
13,334.532834190809,1,0
13,243.911588646396,1,1
13,374.978135887974,0,0
13,321.439628753784,1,0
13,294.512315078971,0,1
13,360.35783195785,0,0
13,282.170032054041,0,1
13,239.699558307122,0,1
13,398.931961796439,0,0
13,275.756057863042,0,1
13,356.107663310276,1,0
13,342.945454290905,1,0
13,349.615057855137,1,0
13,281.125477113852,1,1
13,303.427078167893,0,1
13,409.458634047656,0,0
13,346.659271549554,1,0
13,268.183446081745,0,1
13,215.729542906279,1,1
13,407.378734021693,0,0
13,392.814934897778,0,0
13,292.332345185973,0,1
13,392.131515478024,0,0
13,242.45835864594,1,1
13,318.282231778145,0,1
13,354.75613442332,1,0
13,410.502007537564,0,0
13,357.868177516789,1,0
13,366.704873767673,1,0
13,241.46686269722,1,1
13,273.160162348561,0,1
13,286.787585529012,0,1
13,271.968167614233,0,1
13,238.544961466073,1,1
13,306.112487232376,0,1
13,400.395042587312,0,0
13,223.128890395028,1,1
13,237.758229782637,1,1
13,263.979338710744,0,1
13,266.765712027377,0,1
13,392.349189001758,0,0
13,399.450442518954,0,0
13,276.910434743063,0,1
13,263.727536683553,0,1
13,245.583238166862,1,1
13,235.605079992955,1,1
13,230.485405897399,1,1
13,383.691297055621,1,0
13,263.074135406406,1,1
13,265.98508785953,1,1
13,266.091235146866,1,1
13,192.373621070717,1,1
13,261.763305240175,1,1
13,260.298388117359,0,1
13,392.853160734416,0,0
13,263.597820095473,0,1
13,340.036525440547,1,0
13,244.006973575223,0,1
13,340.29570389836,1,0
13,250.857984637783,1,1
13,287.324095392672,0,1
13,273.133304266797,0,1
13,359.017712060225,1,0
13,358.296611305816,1,0
13,304.929752667387,0,1
13,303.592607300659,0,1
13,373.559544644619,1,0
13,359.342805736938,0,0
13,362.646178561677,1,0
13,357.683731565863,1,0
13,218.056827878457,1,1
13,324.596978828628,1,0
13,417.701719515891,0,0
13,285.504195930686,0,1
13,367.242079047222,0,0
13,237.110829388328,1,1
13,267.841000116782,0,1
13,255.975905976377,0,1
13,392.405535194886,0,0
13,324.927983725211,1,0
13,347.220355993129,1,0
13,261.409850824531,0,1
13,272.442685840576,0,1
13,256.334634356615,1,1
13,397.563736608739,0,0
13,398.208022973173,1,0
13,237.854022942798,1,1
13,374.753967849359,1,0
13,245.79592855813,0,1
13,379.348751871973,0,0
13,329.54843686781,1,0
13,376.032509625185,1,0
13,220.821741032534,1,1
13,364.550277959631,0,0
13,367.282924615123,1,0
13,361.321606148463,1,0
13,376.372950163377,0,0
13,256.205230084582,1,1
13,230.657191999738,1,1
13,270.586770841531,0,1
13,425.895961045239,0,0
13,285.232228073294,0,1
13,266.053583588418,1,1
13,391.709419007623,0,0
13,430.409107396715,0,0
13,235.544281760446,0,1
13,288.077081448594,0,1
13,345.959168575782,1,0
13,298.777654196036,0,1
13,252.470416011187,1,1
13,379.713756590948,0,0
13,339.969927056856,0,0
13,353.138506911872,1,0
13,388.3937058509,1,0
14,432.754752586104,0,0
14,389.335419634893,1,0
14,432.062258223741,0,0
14,410.778160441046,0,0
14,440.449772891361,0,0
14,254.117844203358,0,1
14,364.635724022645,1,0
14,398.861635995851,0,0
14,410.643995850549,0,0
14,247.589658875495,1,1
14,322.778320540577,0,1
14,269.656965191973,1,1
14,404.281006239506,0,0
14,314.812126758952,0,1
14,368.862671587333,1,0
14,413.260650410084,1,0
14,258.293232274761,1,1
14,396.005790160051,1,0
14,396.748578407891,1,0
14,236.952958374953,1,1
14,353.06524246486,1,0
14,357.124148022856,1,0
14,260.812978575932,1,1
14,439.653857443907,0,0
14,429.645188216767,0,0
14,281.989486390042,1,1
14,297.298205133941,1,1
14,385.892810302827,0,0
14,348.211023666063,1,0
14,421.356105278895,0,0
14,417.511400452168,0,0
14,402.61322816099,0,0
14,435.647732730163,0,0
14,261.880123976901,1,1
14,446.909064824489,0,0
14,376.357440774717,1,0
14,366.71461631241,1,0
14,257.039735034757,1,1
14,369.615381394787,0,0
14,405.190864009067,0,0
14,257.288273761592,1,1
14,217.936717521156,1,1
14,420.774876316451,0,0
14,361.978563801546,1,0
14,355.767795287141,1,0
14,253.145044260849,1,1
14,282.315591446798,0,1
14,411.51567326823,0,0
14,448.081750281687,0,0
14,378.300517114688,1,0
14,234.996592305432,1,1
14,226.218549432543,1,1
14,220.746026568321,1,1
14,417.736747413902,0,0
14,428.426770859353,0,0
14,407.347585815126,0,0
14,278.887101714063,1,1
14,257.707802373227,1,1
14,330.969778596568,1,0
14,424.650156853353,0,0
14,392.160232371504,1,0
14,355.287338397843,1,0
14,334.995903586631,1,0
14,260.787010996549,1,1
14,342.335605296756,1,0
14,310.358201420864,0,1
14,394.134562931471,1,0
14,331.029736776536,1,0
14,295.176575758602,0,1
14,399.028428199808,0,0
14,363.357886617458,1,0
14,370.050576228825,1,0
14,401.631428435419,0,0
14,331.317279195488,1,0
14,231.022728299139,1,1
14,391.324631862085,1,0
14,299.809691763427,0,1
14,270.688366785964,1,1
14,255.172325301045,1,1
14,412.783768344567,1,0
14,372.942977178252,1,0
14,349.452512689803,1,0
14,372.827704066365,1,0
14,429.043744979023,0,0
14,328.25797959249,0,1
14,370.45262195497,1,0
14,416.391525820377,0,0
14,428.466992045217,0,0
14,392.598748111439,0,0
14,319.613324267169,0,1
14,311.600626824355,0,1
14,307.295038779141,0,1
14,227.779933902585,1,1
14,382.103003881906,1,0
14,454.130974697367,0,0
14,381.523100831999,1,0
14,250.200117612792,1,1
14,271.635438931793,0,1
14,385.282302576183,1,0
14,428.901049184402,0,0
14,360.054974557457,1,0
14,311.597338418383,0,1
14,366.672218318705,1,0
14,385.283954311508,1,0
14,435.629191439101,0,0
14,240.186567106253,1,1
14,225.875296782856,1,1
14,306.067117378544,1,0
14,284.069882046552,0,1
14,364.197887279946,1,0
14,433.796170632508,0,0
14,316.211829207225,0,1
14,450.462715083839,0,0
14,308.538487132847,0,1
14,379.726284442244,1,0
14,339.670052657094,1,0
14,373.153034955467,1,0
14,425.371192652337,0,0
14,357.757168781882,1,0
14,313.388209925265,0,1
14,467.371122827595,0,0
14,305.32665928922,0,1
14,364.558083123427,1,0
14,363.140772923146,0,1
14,245.359035062652,1,1
14,359.480272166623,1,0
14,275.535944005855,1,1
14,362.934059184453,1,0
14,287.63648402949,0,1
14,430.374784203031,0,0
14,308.343546796598,0,1
14,251.843652494277,1,1
14,251.948905711355,1,1
14,310.536702895502,0,1
14,225.026897186017,1,1
14,265.709485047376,1,1
14,388.373074654368,0,0
14,289.35710358016,0,1
14,366.222588360902,1,0
14,231.574109732552,1,1
14,321.786512243089,0,1
14,437.414394373676,0,0
14,395.147510464326,0,0
14,385.758821911542,1,0
14,309.481452905184,0,1
14,373.383397896726,1,0
14,297.946942046461,0,1
14,320.600996193434,0,1
14,435.981844885585,0,0
14,338.814048038469,0,1
14,341.545110705075,0,1
14,418.981882488152,0,0
14,413.571493773529,0,0
14,371.767709763062,1,0
14,441.975452612676,0,0
14,410.288917645625,0,0
14,282.326196632104,1,1
14,361.125800127768,1,0
14,422.517549943311,0,0
14,330.437194867568,0,1
14,409.092741977056,0,0
14,294.786248250094,0,1
14,423.713791824246,0,0
14,341.211452668362,1,0
14,354.568894133707,1,0
14,398.794314343768,0,0
14,357.971126228229,1,0
14,323.667783774309,1,0
14,360.492364964493,1,0
14,288.291458670524,1,1
14,311.137749149714,0,1
14,282.774436188805,0,1
14,268.248629505011,0,1
14,389.366339169749,0,0
14,408.803976919475,0,0
14,286.769402749156,0,1
14,364.832137180318,1,0
14,312.460853107972,0,1
14,401.232706330146,0,0
14,314.78936312829,0,1
14,261.151070082888,1,1
14,295.003853572215,0,1
14,307.711312766254,0,1
14,408.719429073655,0,0
14,305.149050838273,0,1
14,278.518512193169,1,1
14,306.432393146644,0,1
14,428.524710194652,0,0
14,353.169367118202,1,0
14,325.373518261537,0,1
14,295.646587147534,0,1
14,367.249309097584,1,0
14,320.016266865554,0,1
14,257.297911102797,1,1
14,347.162702307878,0,1
14,378.90482512081,1,0
14,305.549118053856,0,1
14,365.194362322085,1,0
14,218.114225792821,1,1
14,281.372391385074,0,1
15,409.411225837263,0,0
15,405.41411064846,0,0
15,415.113629433386,0,0
15,394.582453992434,0,0
15,274.708866775655,1,1
15,314.933264879859,0,1
15,380.593819888702,1,0
15,303.693923402713,0,1
15,365.163623189483,1,0
15,251.210624210739,1,1
15,301.722304553975,0,1
15,365.974683333835,1,0
15,422.875806014402,0,0
15,286.076091906296,1,1
15,365.720193156857,0,0
15,257.729083271714,1,1
15,335.853057935221,0,1
15,314.19650084248,0,1
15,416.949689547074,0,0
15,278.11849169917,0,1
15,245.586003931907,0,1
15,421.837244354874,0,0
15,391.379211729438,1,0
15,361.106717433036,0,1
15,407.543489003357,0,0
15,370.689219258263,1,0
15,281.004889604959,1,1
15,335.08148837174,1,0
15,438.227437980715,0,0
15,434.492784852839,0,0
15,392.645555930873,0,0
15,301.529869288217,0,1
15,362.922203693785,1,0
15,269.68682853891,1,1
15,385.052720728495,0,0
15,412.817767934341,0,0
15,303.016448442576,0,1
15,383.147139912597,1,0
15,376.453870229416,1,0
15,409.85950241576,0,0
15,387.191021479005,0,0
15,353.508657025678,1,0
15,379.964814763491,0,0
15,250.335822375518,1,1
15,411.026315290304,1,0
15,293.342177109,1,1
15,270.543015564517,1,1
15,253.34167119382,1,1
15,429.05356584345,0,0
15,375.018187427889,1,0
15,393.029764462083,0,0
15,428.412150346686,0,0
15,267.22384035221,1,1
15,303.858025097883,0,1
15,259.753950996488,1,1
15,253.067654300481,1,1
15,292.560836050983,0,1
15,373.209212684575,1,0
15,416.232702340107,0,0
15,324.194810203907,0,1
15,329.077889182528,0,1
15,414.416821618696,0,0
15,408.85060631096,0,0
15,371.987086481544,1,0
15,372.792799574718,1,0
15,386.885722589113,0,0
15,373.219724713296,1,0
15,290.365725044697,0,1
15,394.421527489717,0,0
15,260.764637886321,1,1
15,359.684800193767,1,0
15,287.680511898128,1,1
15,415.514869843942,0,0
15,308.499775054179,0,1
15,240.617268771105,1,1
15,290.909091584537,0,1
15,304.554177026154,0,1
15,286.342354905179,1,1
15,286.785719949533,1,1
15,283.485018462166,1,1
15,273.856797053304,0,1
15,372.115006633388,1,0
15,240.985913050182,1,1
15,332.874024537917,0,1
15,250.143876876557,1,1
15,399.475428280064,1,0
15,396.182402865223,0,0
15,273.879570545397,1,1
15,353.148908885477,1,0
15,394.297231269861,0,0
15,369.655674482712,1,0
15,302.42778565319,1,1
15,278.567684614581,1,1
15,416.079868376231,1,0
15,305.112033786316,1,1
15,288.210597453376,0,1
15,242.101269154511,1,1
15,348.805925621905,1,0
15,292.527124942119,1,1
15,292.009858417137,0,1
15,260.767320428163,1,1
15,305.460681866968,1,1
15,382.088488595228,1,0
15,280.777682107657,0,1
15,265.534548856263,1,1
15,317.894393308768,0,1
15,376.5924701556,1,0
15,382.896395458491,0,0
15,318.911817343877,1,0
15,291.124555542415,0,1
15,315.666682814115,0,1
15,350.099144792709,1,0
15,408.91848316985,0,0
15,416.973605778469,0,0
15,387.00829677416,1,0
15,365.989693290416,1,0
15,314.627403876668,0,1
15,397.547967669139,0,0
15,442.931425065167,0,0
15,433.03974311401,0,0
15,303.666274833986,0,1
15,380.548550780544,1,0
15,361.041590456137,1,0
15,350.083648684491,1,0
15,263.88918480936,1,1
15,345.168610699178,1,0
15,427.670061760071,0,0
15,388.074335343669,1,0
15,262.407388207074,1,1
15,286.167006671654,1,1
15,268.859997216255,0,1
15,256.987475188956,1,1
15,256.912866549442,1,1
15,247.61997543577,1,1
15,285.004387618705,1,1
15,392.43678587198,1,0
15,303.974978845295,0,1
15,387.397903096014,0,0
15,326.415659966864,1,0
15,290.650456659903,0,1
15,433.492543631246,0,0
15,435.565067774742,0,0
15,423.856844376145,0,0
15,409.221643029535,0,0
15,368.260565423601,1,0
15,372.638654221961,0,0
15,287.264724317414,1,1
15,309.942598721896,0,1
15,415.733205408803,1,0
15,433.227492858318,0,0
15,341.844230600802,1,0
15,229.524667949695,1,1
15,290.870927121303,1,1
15,278.036871438877,1,1
15,370.022269330958,1,0
15,308.773057657634,0,1
15,283.12021311168,0,1
15,322.31434579648,0,1
15,287.734083755988,1,1
15,307.491840686479,0,1
15,379.792483270701,1,0
15,418.454224429352,0,0
15,416.351614151807,0,0
15,300.220978334403,0,1
15,253.795835520033,1,1
15,436.46553500542,0,0
15,414.982425065449,0,0
15,323.258111015304,0,1
15,439.515127580775,0,0
15,364.670921217973,0,0
15,418.901791965766,0,0
15,269.542576399698,1,1
15,420.421829706691,0,0
15,244.720554020414,1,1
15,433.448755535791,0,0
15,384.857324415418,0,0
15,285.168336217037,0,1
15,389.461390891318,1,0
15,394.563902733612,0,0
15,295.972333694595,0,1
15,241.972352351324,1,1
15,281.941509046932,0,1
15,411.026768194737,0,0
15,325.799858901724,0,1
15,387.871646015169,1,0
15,257.867686960952,1,1
15,287.43333186816,1,1
15,329.620551604429,0,1
15,307.597307838598,0,1
15,204.392209594454,1,1
15,314.266958738826,0,1
15,339.035408283271,1,0
15,285.361095436504,1,1
15,408.274449373769,0,0
15,282.902871621558,1,1
15,369.46241688536,1,0
15,267.809408994688,1,1
15,365.991711424605,1,0
15,434.08663500456,0,0
15,299.361159002058,0,1
16,419.269613549266,1,0
16,365.66020073619,1,1
16,364.832670156065,0,1
16,301.857685058907,1,1
16,374.924901853604,1,0
16,376.612979623024,0,1
16,479.482346279071,0,0
16,399.305320439434,1,0
16,372.447771256567,1,1
16,351.107168475502,1,1
16,381.27970053145,0,1
16,374.42742245873,1,0
16,356.789214599615,0,1
16,414.464407679352,0,0
16,421.322030217504,0,0
16,438.335658796883,0,0
16,406.202302492288,0,0
16,355.350689246814,1,0
16,401.349646348378,1,0
16,414.972135961446,0,0
16,440.598551116688,0,0
16,440.318594059313,0,0
16,327.276409458076,1,1
16,387.115226374608,1,0
16,336.36384324328,1,1
16,332.906196190413,0,1
16,422.038237951198,0,0
16,420.583957684984,0,0
16,434.47288814514,0,0
16,400.969836954175,0,0
16,398.071361175779,0,1
16,343.708157716953,1,1
16,429.429319839031,0,0
16,360.110759575304,0,1
16,413.102522422434,0,0
16,438.5924165891,0,0
16,302.654928169904,1,1
16,415.783018014164,0,0
16,363.244450119585,1,1
16,330.772068371731,1,1
16,365.575648320779,0,1
16,415.971517906573,0,1
16,402.486079486668,1,0
16,404.95142846141,0,0
16,301.865093285366,1,1
16,372.483538286868,1,0
16,402.128060558989,1,0
16,333.988629206414,1,1
16,474.130535744096,0,0
16,418.841160698799,0,1
16,370.35556782472,0,1
16,334.995532535719,1,1
16,435.899649592506,0,0
16,369.798030443734,1,0
16,326.01551526482,1,1
16,391.092826399381,1,0
16,323.24020122281,1,1
16,347.874470420539,1,1
16,360.65442918257,1,0
16,341.479632513821,1,1
16,408.882229053734,1,0
16,431.590293411104,0,0
16,357.683547068368,1,1
16,386.458981358474,1,0
16,415.5375465215,0,1
16,344.862672673416,0,1
16,383.890620642792,1,0
16,389.502757659139,1,0
16,361.434460626102,0,1
16,335.814983037174,1,1
16,360.20678907693,1,1
16,405.827884088025,0,0
16,340.740644184916,1,1
16,399.701527214376,0,1
16,371.454080644184,0,1
16,351.2315979331,1,1
16,407.732063468655,0,0
16,350.397071956709,0,1
16,441.38595553391,0,0
16,355.869906446596,0,1
16,337.520425250395,1,1
16,393.827827297757,0,1
16,395.28651031448,0,0
16,340.589240790763,0,1
16,390.559185947768,1,0
16,410.960216281644,0,1
16,455.477755972709,0,0
16,396.481088896466,0,1
16,459.080040375882,0,0
16,369.854319460515,0,1
16,362.447073894925,0,1
16,310.095241707362,1,1
16,377.232161618758,1,0
16,413.147202445641,0,0
16,416.634348617678,0,0
16,344.70175989276,1,1
16,381.937022915404,1,0
16,401.389527376749,1,0
16,359.280829117407,0,1
16,372.373285807235,1,1
16,397.026857347259,1,0
16,380.379033607401,1,0
16,396.472174043693,0,1
16,371.48580510232,1,1
16,474.541253570975,0,0
16,343.680367589039,1,1
16,401.674670142847,1,0
16,430.690375339633,0,0
16,418.062178684959,1,0
16,448.309082375391,0,0
16,365.875963159612,1,0
16,309.390018008432,1,1
16,367.180625462543,1,0
16,375.262883199302,0,1
16,376.687752268594,0,1
16,392.70826922548,0,0
16,464.93221919082,0,0
16,397.072329907682,1,0
16,361.890922647897,1,0
16,389.594067103812,1,0
16,394.034805206485,1,0
16,357.081645998654,1,1
16,418.979729026463,0,0
16,384.25076772687,0,1
16,333.29653801861,1,1
16,349.406670812626,1,1
16,399.469230331574,1,0
16,359.369827530633,1,0
16,428.922244812824,0,0
16,320.217614631267,1,1
16,324.979256530562,1,1
16,439.225938505662,0,0
16,340.053997694229,1,0
16,431.520083822478,0,0
16,359.168564740714,1,1
16,409.946138713284,0,0
16,431.527696992771,0,0
16,340.624476186475,1,1
16,394.52952915684,1,0
16,328.214756308106,1,1
16,411.064037007522,0,0
16,365.373223061386,1,1
16,415.79089637361,0,0
16,439.297550489732,0,0
16,383.084952056329,0,1
16,353.345036749552,1,1
16,368.186376659878,1,1
16,448.79650714714,0,0
16,385.653682376942,1,0
16,360.248119493904,1,1
16,362.316967124339,1,0
16,337.20192610181,1,1
16,404.626448765275,1,0
16,331.768030864845,1,1
16,429.80614985475,0,0
16,387.511137419003,1,0
16,400.957734712847,0,0
16,373.225929038662,1,0
16,416.345212409038,0,0
16,379.139903212665,0,1
16,388.474624727094,0,1
16,430.325851995856,0,0
16,324.208801068295,1,1
16,316.616685961701,1,1
16,355.099590442029,0,1
16,358.740636417909,1,1
16,400.921306943515,1,0
16,396.349594804327,1,0
16,441.401810390975,0,0
16,367.292352273241,1,1
16,418.535375185202,0,0
16,412.727653249974,1,0
16,440.452016337655,0,0
16,352.347976591253,1,1
16,340.134596129739,1,1
16,402.527061279957,0,0
16,351.92932751449,1,1
16,356.540039550371,0,1
16,396.464355534821,0,0
16,381.003647279424,0,1
16,407.052904145911,0,1
16,402.497315929833,1,0
16,329.349616898906,1,1
16,378.334544136218,1,0
16,383.61773262991,0,1
16,333.541106797274,1,1
16,398.830424768842,1,0
16,480.293620561365,0,0
16,380.211685256696,1,0
16,349.299980792313,1,1
16,335.332110973238,1,1
16,394.312530062075,1,0
16,361.280543491883,1,1
16,396.262048354188,1,0
16,363.120123903816,1,0
16,350.006199832055,0,1
16,352.112426628986,0,1
16,416.067047577427,1,0
16,395.446733810367,1,0
16,383.09727850954,1,0
17,500.524394337084,0,0
17,328.481813236645,1,1
17,346.683660151094,1,1
17,382.186530499204,0,1
17,486.187218404256,0,0
17,449.730803519561,1,0
17,307.119018454949,1,1
17,456.574524560732,1,0
17,490.705608542402,0,0
17,537.22421107199,0,0
17,471.162096602008,0,0
17,353.746256922491,0,1
17,373.589469724867,0,1
17,411.80819592419,0,1
17,518.039037487813,0,0
17,463.562660843635,0,0
17,461.765499602316,1,0
17,376.969952243446,0,1
17,482.221329781505,1,0
17,460.923970923272,1,0
17,464.789515762371,1,0
17,456.630626120785,1,0
17,418.496509976322,1,0
17,501.232948836516,0,0
17,305.544103924628,1,1
